   8.1160258e-01   5.7326038e-01
   4.8565167e-01   7.8972986e-01
   8.9444776e-01   2.3536677e-01
   1.3754659e-01   4.4801971e-01
   3.9000491e-01   5.6935818e-01
   9.2735622e-01   6.1401442e-02
   9.1749383e-01   4.9628889e-01
   7.1357401e-01   6.4231523e-01
   6.1833738e-01   2.2126573e-01
   3.4328789e-01   8.3705645e-01
   9.3602733e-01   9.7107523e-01
   1.2477404e-01   8.4637289e-01
   7.3058536e-01   5.0599946e-01
   6.4647743e-01   2.7887561e-01
   8.3315199e-01   7.4661722e-01
   3.9828223e-01   2.3693038e-01
   7.4982221e-01   9.5734528e-01
   8.3522051e-01   6.2026004e-01
   3.2246040e-01   6.0026215e-01
   5.5226162e-01   1.7260450e-01
   9.7912913e-01   9.0346738e-02
   5.4930853e-01   2.5526220e-01
   3.3042361e-01   8.5857053e-01
   6.1947156e-01   9.1106705e-01
   3.6063657e-01   6.9963377e-01
   7.5650954e-01   7.2518236e-01
   4.1390075e-01   2.2988608e-01
   4.9234510e-01   5.7605346e-01
   6.9474323e-01   8.1062811e-01
   9.7273389e-01   4.0384337e-01
   3.2775496e-01   9.8843927e-01
   8.3780318e-01   8.9998815e-02
   7.3907223e-01   3.2094103e-01
   9.5417446e-01   5.1140894e-01
   3.1922630e-02   6.0606367e-02
   3.5686899e-01   7.2568792e-01
   6.6265383e-01   5.5655575e-01
   2.8150156e-01   5.2935990e-01
   2.3038307e-01   8.2998243e-01
   7.1112855e-01   8.5875903e-01
   6.2457292e-01   7.8902892e-01
   5.9060865e-01   3.1783305e-01
   6.6043797e-01   4.5220745e-01
   4.7554673e-02   7.5222797e-01
   3.4878481e-01   1.0986171e-01
   4.5134058e-01   1.0974237e-01
   2.4090500e-01   2.6988366e-01
   7.1504501e-01   5.2463735e-01
   8.5618229e-01   9.7265108e-01
   2.8150770e-01   7.1040869e-01
   7.3105083e-01   3.1185995e-01
   1.3776289e-01   2.9145713e-01
   8.3672278e-01   8.5035734e-01
   1.3860172e-01   9.1164742e-01
   5.8820939e-01   6.3927615e-01
   3.6615680e-01   2.5537030e-01
   8.0675954e-01   8.8665840e-02
   5.0378079e-01   8.3825559e-01
   4.8959434e-01   5.8471862e-01
   8.7704872e-01   9.4810874e-01
   3.5314181e-01   6.1028929e-02
   4.4944356e-01   5.8464130e-01
   9.6353029e-01   2.8510809e-01
   4.2297798e-02   8.2773217e-01
   9.7295833e-01   1.9098644e-01
   1.8920684e-01   4.4252996e-01
   6.6712030e-01   3.9341151e-01
   5.8643961e-01   8.2657398e-01
   3.6102205e-01   2.0760303e-01
   6.2027843e-01   3.1810473e-01
   8.1115089e-01   1.3381099e-01
   1.9257477e-02   6.7146289e-01
   8.3873508e-02   5.7099108e-01
   9.7480167e-01   1.6976707e-01
   6.5134953e-01   1.4765578e-01
   2.3123782e-01   4.7607972e-01
   4.0349114e-01   9.0810242e-01
   1.2202052e-01   5.5217503e-01
   2.6843882e-01   3.2939893e-02
   2.5784617e-01   5.3862926e-02
   3.3166524e-01   8.0506323e-01
   1.5223401e-01   4.5137485e-01
   3.4800766e-01   3.8264623e-01
   1.2165845e-01   7.8964370e-01
   8.8415306e-01   3.6428687e-01
   9.4278390e-02   5.3234993e-01
   9.3004063e-01   7.1165671e-01
   3.9901997e-01   8.7147652e-01
   4.7401462e-02   3.2868961e-01
   3.4237350e-01   6.5011803e-01
   7.3596616e-01   9.7483615e-01
   7.9468216e-01   7.5967361e-02
   5.4490590e-01   5.8701917e-01
   6.8622346e-01   4.1388650e-01
   8.9363270e-01   3.0913643e-01
   5.4791790e-02   2.6383404e-01
   3.0366138e-01   7.5876627e-01
   4.6191556e-02   9.9521598e-01
   7.2016580e-01   7.8114527e-01
   7.2175327e-01   1.9579798e-01
   8.7779907e-01   9.9235897e-01
   5.8243296e-01   8.0226157e-01
   7.0684335e-02   4.2422671e-01
   9.2274457e-01   7.2886387e-01
   8.0037209e-01   4.9835358e-01
   2.8594686e-01   8.0899027e-01
   5.4366323e-01   3.5650893e-01
   9.8477624e-01   7.3243434e-02
   7.1567807e-01   5.9099146e-01
   8.3896960e-01   9.1018783e-01
   4.3326056e-01   1.9376594e-01
   4.7062472e-01   4.3236779e-01
   5.6071341e-01   7.4915973e-01
   2.6909154e-01   3.9184487e-02
   7.4901847e-01   9.4632499e-01
   5.0388777e-01   7.6367332e-01
   6.4680967e-01   5.5882055e-01
   3.0774558e-01   1.8384294e-01
   1.3872464e-01   4.9794882e-01
   4.7557293e-01   5.1784560e-01
   3.6245928e-01   9.9424301e-01
   7.8811343e-01   8.5485168e-01
   7.8029582e-01   9.6240394e-01
   1.3350386e-01   4.0350139e-01
   2.1555887e-02   9.3497909e-01
   5.5984071e-01   4.7948455e-01
   3.0081902e-01   2.3179161e-01
   9.3940971e-01   3.9629025e-01
   9.8090364e-01   7.0507748e-01
   2.8662039e-01   5.5855903e-01
   8.0082029e-01   7.5663070e-01
   8.9611135e-01   9.9548106e-01
   5.9752658e-01   9.6243140e-01
   8.8401674e-01   5.3506711e-01
   9.4373154e-01   9.6387013e-01
   5.4915809e-01   1.1562588e-01
   7.2838682e-01   5.1448293e-02
   5.7675830e-01   3.0434895e-01
   2.5857471e-02   5.8019183e-01
   4.4653098e-01   5.3096445e-01
   6.4630196e-01   9.0120809e-01
   5.2120295e-01   5.4055043e-01
   3.7231266e-01   4.3198061e-01
   9.3713467e-01   5.4266699e-01
   8.2953282e-01   7.1241481e-01
   8.4908548e-01   1.6674713e-02
   3.7253424e-01   8.0092088e-01
   5.9318458e-01   1.4250932e-01
   8.7255256e-01   4.7847447e-01
   9.3350161e-01   2.5683535e-01
   6.6846427e-01   3.6909169e-01
   2.0677646e-01   6.6176491e-01
   6.5385059e-01   1.6960881e-01
   7.2051551e-02   2.7878402e-01
   4.0672692e-01   1.9822179e-01
   6.6693153e-01   1.9507153e-01
   9.3372566e-01   3.2683965e-01
   8.1095003e-01   8.8033786e-01
   4.8454827e-01   4.7110187e-01
   7.5674921e-01   4.0396937e-01
   4.1704745e-01   1.7923148e-01
   9.8797470e-01   4.0745574e-01
   8.6414753e-01   8.4448740e-01
   3.8888378e-01   6.1532510e-01
   4.5474183e-01   3.7661108e-01
   2.4668720e-01   8.7718175e-01
   8.8283761e-01   4.6495428e-01
   9.1371168e-01   8.1397693e-01
   5.5828492e-01   8.9844414e-01
   5.9886810e-01   4.2923854e-01
   1.4887672e-01   3.3432942e-01
   8.9971348e-01   5.9664710e-01
   4.5039358e-01   9.0199081e-01
   2.0567234e-01   7.0206645e-01
   8.9965099e-01   3.7745510e-01
   7.6258554e-01   7.3495593e-01
   8.8248631e-01   9.5410279e-01
   2.8495022e-01   5.4281311e-01
   6.7322599e-01   5.4010583e-01
   6.6427990e-01   3.1110964e-01
   1.2281499e-01   7.1234572e-02
   4.0731842e-01   1.8198047e-01
   2.7528695e-01   9.2988927e-02
   7.1666974e-01   4.6348925e-01
   2.8338438e-01   9.3325120e-03
   8.9619886e-01   9.1502591e-01
   8.2657889e-01   6.4274174e-01
   3.9002651e-01   1.4190582e-03
   4.9790294e-01   3.0385272e-02
   6.9480519e-01   2.0847022e-01
   8.3436900e-01   4.5496615e-01
   6.0962969e-01   1.2726603e-01
   5.7473716e-01   8.6476879e-03
   3.2604217e-01   7.2707960e-01
   4.5642460e-01   3.5411647e-01
   7.1379558e-01   7.8044595e-01
   8.8440505e-01   4.3665664e-01
   7.2085567e-01   4.3655478e-01
   1.8612775e-02   4.9213180e-02
   6.7477647e-01   4.9631902e-02
   4.3850882e-01   9.1100175e-02
   4.3782018e-01   5.9403703e-01
   1.1703682e-01   2.4108406e-01
   8.1468169e-01   8.4136910e-01
   3.2485544e-01   8.5721276e-01
   2.4622811e-01   9.6361220e-01
   3.4271322e-01   4.8889979e-01
   3.7569214e-01   2.2031010e-01
   5.4655379e-01   2.2620864e-01
   5.6192015e-01   5.3678780e-01
   3.9582223e-01   7.6210971e-01
   3.9813088e-01   3.4756715e-01
   5.1536722e-01   4.6123176e-01
   6.5753054e-01   6.3932376e-01
   9.5091520e-01   9.1733604e-01
   7.2234851e-01   1.6157257e-01
   4.0007975e-01   7.1563540e-01
   8.3187134e-01   5.7773888e-01
   1.3433834e-01   4.3329898e-01
   6.0466772e-02   8.8424278e-01
   8.4247052e-02   3.9305176e-01
   1.6389832e-01   1.7897515e-01
   3.2421992e-01   6.3333358e-01
   3.0172678e-01   6.2400055e-01
   1.1680991e-02   3.2794160e-01
   5.3990509e-01   8.0296532e-01
   9.5372693e-02   9.9947786e-01
   1.4651486e-01   9.8097816e-01
   6.3114121e-01   1.2703694e-01
   8.5932041e-01   2.3224015e-01
   9.7422163e-01   2.3632467e-02
   5.7083843e-01   6.0743261e-01
   9.9685021e-01   1.1080932e-01
   5.5354157e-01   4.0745951e-01
   5.1545845e-01   8.8407681e-01
   3.3068207e-01   5.4813278e-01
   4.3000180e-01   3.6900308e-01
   4.9180625e-01   2.0834598e-01
   7.1037084e-02   4.4094328e-01
   8.8773922e-01   9.5619615e-01
   6.4633591e-02   1.2402592e-01
   4.3618496e-01   4.7076325e-01
   8.2662951e-01   8.5689633e-01
   3.9453468e-01   4.3390472e-02
   6.1347488e-01   6.9162515e-01
   8.1864074e-01   9.7898547e-01
   8.8623504e-01   2.8326790e-01
   9.3111163e-01   1.3378050e-01
   1.9078465e-01   6.8527968e-01
   2.5858225e-01   9.0945456e-01
   8.9786568e-01   6.1086898e-01
   5.9336186e-01   8.9998280e-01
   5.0384008e-01   1.9343375e-01
   6.1280959e-01   7.5442458e-01
   8.1942224e-01   3.4626072e-01
   5.3188917e-01   4.1862541e-01
   2.0207510e-01   1.5571983e-01
   4.5389347e-01   8.1900058e-01
   4.2791092e-01   6.2492353e-01
   9.6605275e-01   7.3856042e-01
   6.2005505e-01   8.0511242e-01
   6.9538995e-01   6.7222658e-02
   7.2016461e-01   9.5079032e-01
   3.4689519e-01   4.9757701e-01
   5.1699042e-01   7.5514590e-01
   5.5669463e-01   7.4240507e-01
   1.5649522e-01   8.3112958e-01
   5.6205605e-01   1.5650185e-01
   6.9480329e-01   4.5730872e-01
   4.2645554e-01   6.1810050e-01
   8.3627042e-01   9.3218336e-01
   7.3138707e-01   8.3508824e-01
   3.6003104e-01   8.9542352e-01
   4.5421237e-01   5.8251852e-01
   3.8638990e-01   5.8274681e-01
   7.7555464e-01   8.5492594e-01
   7.3427111e-01   3.4865700e-02
   4.3027785e-01   8.8542010e-01
   6.9375257e-01   4.0773081e-01
   9.4521349e-01   3.6382030e-02
   7.8423260e-01   7.4614794e-01
   7.0557186e-01   1.5482877e-01
   1.0933424e-01   1.4390833e-01
   3.8993066e-01   6.0595905e-01
   5.9090473e-01   2.5448084e-01
   4.5938005e-01   3.2415421e-01
   5.0339987e-02   4.0179092e-01
   2.2868758e-01   4.0637332e-01
   8.3418906e-01   3.8619114e-01
   1.5644693e-02   6.0980182e-01
   8.6371087e-01   1.6689072e-01
   7.8069053e-02   1.8809207e-01
   6.6904259e-01   9.4628870e-02
   5.0021132e-01   3.2318627e-01
   2.1799380e-01   7.6959693e-01
   5.7161573e-01   2.3411800e-01
   1.2218915e-01   7.4036547e-01
   6.7116623e-01   6.9281841e-01
   5.9958555e-01   8.2407821e-01
   5.5976157e-02   8.2797755e-01
   5.6343019e-02   2.9336793e-01
   1.5250064e-01   3.0936924e-01
   1.9621067e-02   5.2302980e-01
   4.3517555e-01   3.2529899e-01
   6.1739017e-01   8.1029479e-01
   5.2012942e-01   5.5699826e-01
   8.6386822e-01   2.6296403e-01
   9.7697918e-02   6.8056620e-01
   9.0805220e-01   2.3365315e-01
   1.0801669e-01   4.5642536e-01
   5.1699676e-01   3.8456689e-01
   1.4315602e-01   5.3860144e-01
   5.5937057e-01   9.9170372e-01
   4.5796239e-03   7.5522040e-01
   7.6668200e-01   9.8045485e-01
   8.4870923e-01   2.3478264e-01
   9.1682127e-01   5.2855909e-01
   9.8696827e-01   5.1436054e-02
   5.0513310e-01   7.5687547e-01
   2.7142162e-01   6.0197977e-01
   1.0075051e-01   8.5716871e-01
   5.0784883e-01   9.8827714e-01
   5.8560913e-01   9.2948447e-01
   7.6288710e-01   4.0951493e-01
   8.2962649e-02   3.4146222e-04
   6.6159619e-01   5.4087832e-01
   5.1697901e-01   2.0773062e-01
   1.7104802e-01   2.1928359e-01
   9.3855786e-01   3.2580626e-01
   5.9048318e-01   9.5949417e-02
   4.4063468e-01   7.4753366e-01
   9.4191893e-01   7.4850896e-01
   6.5591382e-01   5.4329943e-01
   4.5194571e-01   3.3813232e-01
   5.3262350e-01   5.5257218e-01
   5.5388707e-01   9.5754312e-01
   6.8006553e-01   8.9283332e-01
   2.3929061e-01   5.4640189e-01
   5.7892349e-01   3.4668175e-01
   8.6688705e-01   6.2280279e-01
   4.0677676e-01   7.9662469e-01
   1.1261514e-01   7.4587490e-01
   4.4384584e-01   1.2553623e-01
   3.0018440e-01   8.2239401e-01
   4.0138685e-01   2.5150501e-02
   8.3336356e-01   4.1442888e-01
   4.0362866e-01   7.3140747e-01
   3.9017594e-01   7.8137400e-01
